PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Title length,No. of titles,Is indexable page
40,https://ijustwantto.live/,I Just Want To,text/html; charset=utf-8,false,200,0,0,14,1,true
