PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Redirect URL,Redirect URL code,Redirect chain URLs,Redirect chain URLs codes,Is redirect loop,No. of all inlinks,No. of redirect inlinks,First found at
0,http://firemaths.info/,,,false,301,0,https://firemaths.info/,200,https://firemaths.info/,200,false,1,1,
0,https://www.firemaths.info/,,text/html,false,301,0,https://firemaths.info/,200,https://firemaths.info/,200,false,0,0,
0,http://www.firemaths.info/,,text/html,false,301,0,http://firemaths.info/,301,"http://firemaths.info/
https://firemaths.info/","301
200",false,0,0,
