Link type,Is nofollow,Source URL,Source HTTP status code,Target URL,Target HTTP status code,Anchor,Hreflang attribute,Target final redirect URL,Target final redirect HTTP status code,Is source canonical,Is source noindex,Is target canonical,Is target noindex,Is link internal
Href link,false,https://migratingmammals.com/how-to-use-a-flight-tracker,200,https://migratingmammals.com/sites/siliconbased/what-is-a-mailing-list,404,What Is A Mailing List,,,,true,false,true,false,true
Href link,false,https://migratingmammals.com/guide-travel-insurance,200,https://migratingmammals.com/cdn-cgi/l/email-protection,404,[email protected],,,,true,false,true,false,true
Href link,false,https://migratingmammals.com/cruise-ship-tracker,200,https://migratingmammals.com/sites/siliconbased/midpoint-calculator,404,Midpoint Calculator,,,,true,false,true,false,true
