PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Internal outlinks to 4xx,Internal outlinks codes (4xx),No. of internal outlinks to 4xx,External outlinks to 4xx,External outlinks codes (4xx),No. of external outlinks to 4xx
21,https://migratingmammals.com/guide-travel-insurance,Digital Nomad Travel Insurance Guide | Migrating Mammals,text/html; charset=utf-8,false,200,0,0,https://migratingmammals.com/cdn-cgi/l/email-protection,404,1,,,0
20,https://migratingmammals.com/how-to-use-a-flight-tracker,How to Use a Flight Tracker: A Complete Guide,text/html; charset=utf-8,false,200,0,0,https://migratingmammals.com/sites/siliconbased/what-is-a-mailing-list,404,1,,,0
20,https://migratingmammals.com/cruise-ship-tracker,Cruise Ship Tracker & Voyage Calculator,text/html; charset=utf-8,false,200,0,0,https://migratingmammals.com/sites/siliconbased/midpoint-calculator,404,1,,,0
