PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Is indexable page,No. of all inlinks,First found at
0,https://migratingmammals.com/cdn-cgi/l/email-protection,,text/html,false,404,0,1,false,1,https://migratingmammals.com/guide-travel-insurance
0,https://migratingmammals.com/sites/siliconbased/midpoint-calculator,,text/html; charset=utf-8,false,404,0,1,false,1,https://migratingmammals.com/cruise-ship-tracker
0,https://migratingmammals.com/sites/siliconbased/what-is-a-mailing-list,,text/html; charset=utf-8,false,404,0,1,false,1,https://migratingmammals.com/how-to-use-a-flight-tracker
