PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Size (bytes),Time to first byte (ms),Loading time (ms),Depth,Is indexable page,No. of all inlinks,First found at
20,https://siliconbased.dev/starbucks-nutrition-calculator,Starbucks Nutrition Calculator,text/html; charset=utf-8,false,200,0,7863,2274,2274,0,true,2,
