Link type,Is nofollow,Source URL,Source HTTP status code,Target URL,Target HTTP status code,Anchor,Hreflang attribute,Target final redirect URL,Target final redirect HTTP status code,Is source canonical,Is source noindex,Is target canonical,Is target noindex,Is link internal
Href link,false,https://firemaths.info/irs-tax-withholding-estimator,200,https://firemaths.info/sites/firemaths/credit-card-calculator,404,credit card calculator,,,,true,false,true,false,true
Href link,false,https://firemaths.info/how-to-read-a-lease,200,https://firemaths.info/essential-life-skills,404,50 Essential Life Skills,,,,true,false,true,false,true
Href link,false,https://firemaths.info/florida-paycheck-calculator,200,https://firemaths.info/sites/siliconbased/hobonichi-planner,404,Hobonichi Planner Guide,,,,true,false,true,false,true
Href link,false,https://firemaths.info/ira-calculator,200,https://firemaths.info/sites/siliconbased/square-feet-calculator,404,Square Feet Calculator,,,,true,false,true,false,true
Href link,false,https://firemaths.info/boat-loan-calculator,200,https://firemaths.info/sites/siliconbased/simple-interest-calculator,404,Simple Interest Calculator,,,,true,false,true,false,true
Href link,false,https://firemaths.info/simple-interest-calculator,200,https://firemaths.info/sites/siliconbased/boat-loan-calculator,404,Boat Loan Calculator,,,,true,false,true,false,true
Href link,false,https://firemaths.info/markup-calculator,200,https://firemaths.info/sites/siliconbased/stair-calculator,404,Stair Calculator,,,,true,false,true,false,true
Href link,false,https://firemaths.info/paycheck-tax-calculator,200,https://firemaths.info/sites/firemaths/tax-estimator,404,Income Tax Estimator,,,,true,false,true,false,true
Href link,false,https://firemaths.info/tax-estimator,200,https://firemaths.info/sites/firemaths/paycheck-tax-calculator,404,Paycheck Tax Calculator,,,,true,false,true,false,true
