PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Title length,No. of titles,Is indexable page
40,https://firemaths.info/,Fire Maths,text/html; charset=utf-8,false,200,0,0,10,1,true
20,https://firemaths.info/apr-calculator,APR Calculator,text/html; charset=utf-8,false,200,0,0,14,1,true
