PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Internal outlinks to 4xx,Internal outlinks codes (4xx),No. of internal outlinks to 4xx,External outlinks to 4xx,External outlinks codes (4xx),No. of external outlinks to 4xx
20,https://westmountfundamentals.com/home-equity-calculator,Home Equity Calculator | Calculate Your Borrowing Power,text/html; charset=utf-8,false,200,0,0,https://westmountfundamentals.com/mortgage-calculator,404,1,,,0
20,https://westmountfundamentals.com/trading-simulator,Free Trading Simulator & Stock Market Practice Game,text/html; charset=utf-8,false,200,0,0,https://westmountfundamentals.com/what-is-a-trading-simulator,404,1,,,0
